"Address","Status Code","Status","BG 1","BG 2","BG 3","BG 4","BG 5","BG 6"
"https://app.croneri.co.uk/topics/industrial-and-employee-relations?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/higher-and-further-education?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/what-general-election-could-mean-employment-law-part-2?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/family-leave-and-flexible-working?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/local-government?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/mental-health-work/resources?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/national-health-service?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/line-manager-guides","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/government-releases-revised-draft-code-practice-fire-and-re-hire?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/flexible-and-hybrid-working-contracts-employment-maternity-and-family-rights-staff-handbooks?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/toolkits?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/working-abroad?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/?product=132","200","OK","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/hr_0.jpg?itok=GrPrnDpi","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/hs.jpg?itok=XWQDX105","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/CARE_NEW.jpeg?itok=Z8neeDA0","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/trade.jpg?itok=7hSkVdoo","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/small-business_0.jpg?itok=ZaGTW4ol","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/Teacher%20and%20children_Education.jpg?itok=q1B1Hs5Q"
"https://app.croneri.co.uk/feature-articles?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/how-to-guides","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/government-releases-revised-draft-code-practice-fire-and-re-hire","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/termination-employment?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/training-and-development?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/new-occupational-health-taskforce-tackle-work-sickness?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/latest-increases-tribunal-award-limits-set-government?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/magazines?product=132","200","OK","","","","","",""
